collection_object_id,guid,species,country,state,locality,lat,lon,elevation,life_stage,examined_for,detected,not_detected,presence
32610665,UNCG:Mamm:854,Ochrotomys nuttalli,United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",35.74492598,-82.21450604,925.547913,adult,ectoparasite,ectoparasite,endoparasite,1
32610935,UNCG:Mamm:827,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",35.74492598,-82.21450604,925.547913,adult,ectoparasite,ectoparasite,endoparasite,1
30488480,UNCG:Mamm:493,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",35.74495699,-82.21443404,980,adult,,,ectoparasite,1
30146271,UNCG:Mamm:447,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 5.31 km ESE Mount Mitchell, along South Toe River Road at Big Lost Cove Creek, 2024 South Toe River Road",35.74959403,-82.21371797,904.941406,adult,ectoparasite,ectoparasite,,1
30146243,UNCG:Mamm:443,Peromyscus leucopus,United States,North Carolina,"Pisgah National Forest, 5.31 km ESE Mount Mitchell, along South Toe River Road at Big Lost Cove Creek, 2024 South Toe River Road",35.74949797,-82.21367598,899.51355,adult,ectoparasite,,ectoparasite,1
30146267,UNCG:Mamm:442,Peromyscus leucopus,United States,North Carolina,"Pisgah National Forest, 5.31 km ESE Mount Mitchell, along South Toe River Road at Big Lost Cove Creek, 2024 South Toe River Road",35.74942304,-82.21361797,899.606445,adult,ectoparasite,ectoparasite,,1
30146263,UNCG:Mamm:441,Peromyscus leucopus,United States,North Carolina,"Pisgah National Forest, 5.31 km ESE Mount Mitchell, along South Toe River Road at Big Lost Cove Creek, 2024 South Toe River Road",35.74943603,-82.21361001,899.590088,adult,ectoparasite,,ectoparasite,1
30146259,UNCG:Mamm:440,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 5.31 km ESE Mount Mitchell, along South Toe River Road at Big Lost Cove Creek, 2024 South Toe River Road",35.74937903,-82.21356902,899.588013,adult,,ectoparasite,,1
31358929,UNCG:Mamm:590,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74353601,-82.21322201,957.368774,adult,endoparasite,ectoparasite,,1
30406528,UNCG:Mamm:455,Microtus pinetorum,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74315798,-82.21321899,938,adult,ectoparasite,ectoparasite,,1
31358843,UNCG:Mamm:605,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74308297,-82.21315898,946.514771,adult,endoparasite,,ectoparasite,1
31358835,UNCG:Mamm:604,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74308498,-82.21315596,948.817322,adult,endoparasite,,ectoparasite,1
31358751,UNCG:Mamm:578,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74336502,-82.21309503,956.757629,adult,endoparasite,ectoparasite,,1
30406524,UNCG:Mamm:451,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74368898,-82.21298598,929,adult,ectoparasite; endoparasite,ectoparasite,endoparasite,1
30406584,UNCG:Mamm:457,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74369996,-82.21298103,939,adult,ectoparasite; endoparasite,ectoparasite,endoparasite,1
30406520,UNCG:Mamm:448,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74367599,-82.21293602,928.198364,adult,ectoparasite; endoparasite,,ectoparasite; endoparasite,1
31358743,UNCG:Mamm:576,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74374304,-82.21288003,960.165833,adult,endoparasite,,ectoparasite,1
31358913,UNCG:Mamm:568,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74396198,-82.21285203,938.059021,adult,endoparasite,,ectoparasite,1
31358755,UNCG:Mamm:555,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74387296,-82.21280099,927.104919,adult,ectoparasite; endoparasite,ectoparasite,,1
31358731,UNCG:Mamm:573,Sorex,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74388302,-82.21279596,937.807922,adult,endoparasite,ectoparasite,,1
31358819,UNCG:Mamm:597,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74376098,-82.21263897,940.126892,subadult,,,ectoparasite,1
31358823,UNCG:Mamm:598,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74376098,-82.21262899,939.965454,adult,,,ectoparasite,1
31358909,UNCG:Mamm:566,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74413003,-82.21262597,941.513367,adult,endoparasite,ectoparasite,,1
31358759,UNCG:Mamm:554,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74366903,-82.21262304,931.42627,adult,ectoparasite; endoparasite,ectoparasite,,1
31358727,UNCG:Mamm:570,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74374204,-82.21260804,940.831848,adult,endoparasite,,ectoparasite,1
31358719,UNCG:Mamm:567,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74414797,-82.212602,941.495728,adult,endoparasite,,ectoparasite,1
31358905,UNCG:Mamm:556,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74344297,-82.21253403,937.221497,adult,ectoparasite; endoparasite,ectoparasite,,1
31358917,UNCG:Mamm:587,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74433598,-82.21252296,943.400513,adult,endoparasite,,ectoparasite,1
31358783,UNCG:Mamm:588,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74434503,-82.21252003,943.315002,adult,endoparasite,ectoparasite,,1
31358723,UNCG:Mamm:569,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74332001,-82.21249798,943.096313,adult,endoparasite,,ectoparasite,1
31358937,UNCG:Mamm:608,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74384899,-82.21236999,938.101624,adult,,,ectoparasite,1
31358775,UNCG:Mamm:586,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74382904,-82.21233596,941.762146,adult,endoparasite,ectoparasite,,1
31358779,UNCG:Mamm:589,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74382602,-82.21233403,941.931763,adult,endoparasite,ectoparasite,,1
31358735,UNCG:Mamm:574,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74398503,-82.21227997,942.140503,adult,endoparasite,,ectoparasite,1
31358815,UNCG:Mamm:595,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74369904,-82.21217503,942.796387,subadult,,ectoparasite,,1
31358933,UNCG:Mamm:599,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74251199,-82.21206296,952.335693,adult,,,ectoparasite,1
31358831,UNCG:Mamm:603,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74372603,-82.21200597,923.234863,adult,endoparasite,,ectoparasite,1
31358771,UNCG:Mamm:585,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74373399,-82.211968,942.460754,adult,endoparasite,,ectoparasite,1
31358767,UNCG:Mamm:584,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74373097,-82.21196498,943.469788,adult,endoparasite,,ectoparasite,1
31358747,UNCG:Mamm:577,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74279597,-82.211954,948.171204,adult,endoparasite,,ectoparasite,1
31358827,UNCG:Mamm:601,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74252297,-82.21177001,989.803528,adult,ectoparasite; endoparasite,ectoparasite,,1
31358715,UNCG:Mamm:565,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74254996,-82.21167102,947.415833,adult,endoparasite,,ectoparasite,1
31358839,UNCG:Mamm:607,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74416599,-82.21142803,936.261353,adult,endoparasite,,ectoparasite,1
31358847,UNCG:Mamm:606,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74415803,-82.21137598,934.983459,adult,,,ectoparasite,1
31358739,UNCG:Mamm:575,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74416197,-82.21131102,944.148865,adult,endoparasite,,ectoparasite,1
31358811,UNCG:Mamm:594,Peromyscus leucopus,United States,North Carolina,"Pisgah National Forest, 5.28 km SE Mount Mitchell, along Big Lost Cove Creek off of South Toe River Road",35.74404798,-82.211279,944.107788,adult,,ectoparasite,,1
32610788,UNCG:Mamm:3129,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 5.15 km ESE Mt. Mitchell, meadow off of South Toe River Road",35.75174097,-82.20977403,940.328613,subadult,,,ectoparasite; endoparasite,1
32610966,UNCG:Mamm:840,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74105396,-82.20546003,1025.802002,adult,,,ectoparasite; endoparasite,1
32610944,UNCG:Mamm:835,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74106997,-82.20545098,1025.867188,adult,,,ectoparasite; endoparasite,1
31358893,UNCG:Mamm:559,Peromyscus leucopus,United States,North Carolina,"Pisgah National Forest, 256 Fairway Loop, Burnsville NC",35.771377,-82.20522199,906.585144,adult,ectoparasite,,ectoparasite,1
32610958,UNCG:Mamm:839,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74097299,-82.205195,1026.069946,adult,,,ectoparasite; endoparasite,1
32610806,UNCG:Mamm:842,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74097903,-82.20518201,1025.141357,adult,,,ectoparasite; endoparasite,1
32610810,UNCG:Mamm:843,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74098598,-82.20517203,1027.776978,adult,,,ectoparasite; endoparasite,1
,,,,,,,,,,,,,
30406576,UNCG:Mamm:471,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74095002,-82.20514102,1021,adult,,,ectoparasite,1
31358871,UNCG:Mamm:609,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",35.77142998,-82.20513901,959.060059,adult,,ectoparasite,,1
30034217,UNCG:Mamm:428,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74148403,-82.20502099,1022.175354,adult,endoparasite,,ectoparasite; endoparasite,1
30034173,UNCG:Mamm:3078,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74126602,-82.20499501,1034.369141,adult,,,ectoparasite,1
30034161,UNCG:Mamm:429,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74125596,-82.20498,1034.336182,adult,endoparasite,,ectoparasite; endoparasite,1
,,,,,,,,,,,,,
32610899,UNCG:Mamm:848,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74109696,-82.20490901,993.862,adult,,ectoparasite,endoparasite,1
30034209,UNCG:Mamm:409,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74117499,-82.20490197,1059.1698,adult,ectoparasite,ectoparasite,,1
32610949,UNCG:Mamm:845,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74112596,-82.20490004,991.585999,adult,,,ectoparasite; endoparasite,1
30034189,UNCG:Mamm:412,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74101498,-82.20480298,1052.687988,adult,ectoparasite; endoparasite,ectoparasite,endoparasite,1
32610796,UNCG:Mamm:836,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74100601,-82.20480197,987.316895,adult,,,ectoparasite; endoparasite,1
31058465,UNCG:Mamm:518,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74067099,-82.20480097,1070,adult,,,ectoparasite,1
32610705,UNCG:Mamm:847,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74101096,-82.20479803,987.233521,adult,,,ectoparasite; endoparasite,1
32610970,UNCG:Mamm:846,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74102102,-82.204792,987.091187,adult,,,ectoparasite; endoparasite,1
29858629,UNCG:Mamm:290,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.740918,-82.204778,1012.057007,adult,ectoparasite; endoparasite,ectoparasite,endoparasite,1
32610903,UNCG:Mamm:844,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74095002,-82.20477699,978.904297,adult,,,ectoparasite; endoparasite,1
,,,,,,,,,,,,,
30406572,UNCG:Mamm:469,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74097299,-82.20477599,1011,adult,,,ectoparasite,1
32610801,UNCG:Mamm:838,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74088196,-82.20477196,981.756287,adult,,,ectoparasite; endoparasite,1
30034221,UNCG:Mamm:427,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74134397,-82.20477104,1032.959717,adult,endoparasite,ectoparasite,endoparasite,1
32610954,UNCG:Mamm:837,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74088196,-82.20477004,981.835999,adult,,,ectoparasite; endoparasite,1
32610894,UNCG:Mamm:841,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74088104,-82.20476903,981.955688,adult,,,ectoparasite; endoparasite,1
31058501,UNCG:Mamm:546,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74078498,-82.20475797,1070,subadult,,,ectoparasite,1
31058497,UNCG:Mamm:539,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74093804,-82.20475503,1070,adult,,,ectoparasite,1
31058596,UNCG:Mamm:547,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74078096,-82.20475403,1070,juvenile,,,ectoparasite,1
29858382,UNCG:Mamm:289,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74094198,-82.20475101,1015.622131,adult,ectoparasite; endoparasite,ectoparasite,endoparasite,1
30488388,UNCG:Mamm:506,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74123501,-82.204749,1051,adult,,,ectoparasite,1
,,,,,,,,,,,,,
31058469,UNCG:Mamm:519,Microtus pinetorum,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74069999,-82.20473399,1070,adult,,ectoparasite,,1
29858195,UNCG:Mamm:3071,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74086403,-82.20472301,1013.38739,adult,,,ectoparasite,1
,,,,,,,,,,,,,
,,,,,,,,,,,,,
31058473,UNCG:Mamm:550,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.740817,-82.204721,1070,subadult,,,ectoparasite,1
32610980,UNCG:Mamm:3134,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, meadow near junction of South Toe River Road and Forest Service Road 2074",35.74073402,-82.20471798,1037.723633,juvenile,,,ectoparasite; endoparasite,1
32610940,UNCG:Mamm:829,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 5 km SE Mount Mitchell, along South Toe River Road",35.74073402,-82.20471798,1037.723633,adult,ectoparasite,ectoparasite,endoparasite,1
30488512,UNCG:Mamm:473,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 9.73 km NE Mount Mitchell, along Victor Road",35.741017,-82.20471203,1019,adult,,,ectoparasite,1
29858431,UNCG:Mamm:291,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74093401,-82.204707,1046.437988,adult,ectoparasite; endoparasite,,ectoparasite; endoparasite,1
31058505,UNCG:Mamm:549,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74092303,-82.20470197,1070,subadult,,,ectoparasite,1
30034175,UNCG:Mamm:3077,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74115203,-82.20469099,1067.373535,adult,,,ectoparasite,1
30034177,UNCG:Mamm:411,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74115404,-82.20468898,1066.385986,adult,ectoparasite; endoparasite,,ectoparasite; endoparasite,1
30034159,UNCG:Mamm:408,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74114398,-82.20468001,1062.665771,adult,ectoparasite,ectoparasite,,1
30034155,UNCG:Mamm:407,Microtus pinetorum,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74115102,-82.204677,1063.502441,adult,ectoparasite; endoparasite,ectoparasite,endoparasite,1
29858336,UNCG:Mamm:276,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74088297,-82.20466702,1010.617615,adult,endoparasite,ectoparasite,,1
32610715,UNCG:Mamm:852,Napaeozapus insignis,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74097198,-82.20465898,1033.411987,adult,,ectoparasite,endoparasite,1
29858321,UNCG:Mamm:273,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74103803,-82.20465797,1044.727051,adult,endoparasite,ectoparasite,,1
,,,,,,,,,,,,,
29858447,UNCG:Mamm:321,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74073402,-82.20465596,1024.717896,adult,endoparasite,,ectoparasite; endoparasite,1
29858378,UNCG:Mamm:288,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74102798,-82.20464598,1018.829407,adult,ectoparasite; endoparasite,ectoparasite,endoparasite,1
32610820,UNCG:Mamm:3144,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74063403,-82.20461296,1045.337524,adult,,,ectoparasite; endoparasite,1
29858325,UNCG:Mamm:274,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74095597,-82.20459804,1044.940186,adult,endoparasite,ectoparasite,,1
30406560,UNCG:Mamm:462,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74095597,-82.20459804,1045,adult,ectoparasite,ectoparasite,,1
32860054,UNCG:Mamm:850,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74095597,-82.20459804,1044.940186,adult,,ectoparasite,endoparasite,1
29858609,UNCG:Mamm:275,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74095103,-82.204592,1044.963989,subadult,endoparasite,,ectoparasite,1
31058481,UNCG:Mamm:538,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74123803,-82.20458496,1070,adult,,,ectoparasite,1
29858685,UNCG:Mamm:3069,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74104398,-82.20457901,1042.973877,adult,,,ectoparasite,1
29858681,UNCG:Mamm:3067,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74102303,-82.20457398,1042.964355,adult,,,ectoparasite,1
31058521,UNCG:Mamm:530,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74061098,-82.20455403,1070,adult,ectoparasite,ectoparasite,,1
31058525,UNCG:Mamm:540,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74147599,-82.20454901,1070,adult,,,ectoparasite,1
32610710,UNCG:Mamm:851,Napaeozapus insignis,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74103099,-82.20452604,1032.96936,adult,,ectoparasite,endoparasite,1
31058509,UNCG:Mamm:516,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74138303,-82.20452302,1070,adult,,,ectoparasite,1
29858452,UNCG:Mamm:322,Napaeozapus insignis,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74074903,-82.20449796,1035.967163,adult,ectoparasite; endoparasite,ectoparasite,endoparasite,1
29858370,UNCG:Mamm:287,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74104298,-82.20449301,1045.95813,adult,ectoparasite; endoparasite,ectoparasite,,1
29858593,UNCG:Mamm:270,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74106896,-82.20448002,1041.529663,adult,endoparasite,ectoparasite,,1
30488390,UNCG:Mamm:509,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74114901,-82.204477,1025,adult,,,ectoparasite,1
,,,,,,,,,,,,,
,,,,,,,,,,,,,
31058517,UNCG:Mamm:529,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74128698,-82.204476,1070,adult,ectoparasite,,ectoparasite,1
29858585,UNCG:Mamm:269,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74107802,-82.20447198,1043.042969,adult,endoparasite,,ectoparasite,1
29858443,UNCG:Mamm:309,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74112504,-82.20444499,1062.019897,adult,endoparasite,,ectoparasite,1
